id,room_id,user_id,message,timestamp
327,676,669,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1633018686181
328,898,801,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1633018686181
329,611,226,Having a family doesn't mean that you stop being an individual.,1633018686182
330,301,539,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1633018686182
331,390,783,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1633018686183
332,157,791,"This isn't Game of Thrones, Morty.",1633018686183
333,277,29,Can somebody just let me out of here? If I die in a cage I lose a bet.,1633018686183
334,917,278,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1633018686186
335,988,325,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686186
336,741,243,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1633018686187
337,797,226,"Aww, gee, you got me there Rick.",1633018686187
338,767,935,Pluto's a planet.,1633018686187
339,501,371,"You're like Hitler, except...Hitler cared about Germany, or something.",1633018686188
340,694,670,I'm more than just a hammer.,1633018686188
341,668,689,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1633018686189
342,39,670,I like what you got.,1633018686189
343,210,750,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1633018686190
344,937,422,"Where are my testicles, Summer?",1633018686190
345,188,405,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1633018686191
346,41,588,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1633018686191
347,520,815,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686191
348,798,807,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1633018686192
349,212,65,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1633018686192
350,631,790,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686193
351,214,328,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1633018686193
352,806,404,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1633018686194
353,893,105,I don't get it and I don't need to.,1633018686194
354,40,26,"Aww, gee, you got me there Rick.",1633018686195
355,607,402,"That's the difference between you and me, Morty. I never go back to the carpet store.",1633018686195
356,974,290,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1633018686195
357,586,761,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1633018686196
358,675,819,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1633018686196
359,789,254,"Go home and drink, grandpa.",1633018686197
360,966,42,That just sounds like slavery with extra steps.,1633018686197
361,850,702,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1633018686198
362,221,816,"Aww, gee, you got me there Rick.",1633018686198
363,265,899,I don't get it and I don't need to.,1633018686199
364,25,369,"It's fine, everything is fine. Theres an infinite number of realities Morty and in a few dozen of those I got lucky and turned everything back to normal.",1633018686199
365,528,142,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1633018686200
366,506,445,"Ohh yea, you gotta get schwifty.",1633018686200
367,876,235,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1633018686201
368,521,791,Can somebody just let me out of here? If I die in a cage I lose a bet.,1633018686201
369,969,474,"Oh Summer, haha first race war, huh?",1633018686202
370,934,828,WUBBA LUBBA DUB DUBS!!!,1633018686202
371,683,562,I'm more than just a hammer.,1633018686203
372,265,819,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686203
373,160,60,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1633018686204
374,381,388,This sounds like something The One True Morty might say.,1633018686204
375,178,939,"You're like Hitler, except...Hitler cared about Germany, or something.",1633018686205
376,532,508,Keep Summer safe.,1633018686205
377,198,66,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686206
378,957,659,Yo! What up my glip glops!,1633018686206
379,461,351,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686207
380,511,12,That just sounds like slavery with extra steps.,1633018686207
381,595,514,"You're our boy dog, don't even trip.",1633018686207
382,228,809,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1633018686208
383,900,679,"This isn't Game of Thrones, Morty.",1633018686208
384,948,304,"Little tip, Morty. Never clean DNA vials with your spit.",1633018686209
385,916,139,"Oh Summer, haha first race war, huh?",1633018686209
386,996,243,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1633018686210
387,15,67,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1633018686210
388,132,111,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1633018686211
389,171,50,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1633018686211
390,776,932,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1633018686212
391,374,781,"You're like Hitler, except...Hitler cared about Germany, or something.",1633018686212
392,6,973,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686213
393,906,162,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1633018686213
394,402,67,"That's the difference between you and me, Morty. I never go back to the carpet store.",1633018686214
395,630,80,Keep Summer safe.,1633018686214
396,120,807,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1633018686215
397,863,530,HI! I'M MR MEESEEKS! LOOK AT ME!,1633018686215
398,476,661,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1633018686216
399,880,479,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1633018686216
400,503,470,"Ohh yea, you gotta get schwifty.",1633018686217
401,978,996,"I want that Mulan McNugget sauce, Morty!",1633018686217
402,367,426,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1633018686218
403,843,902,"Aww, gee, you got me there Rick.",1633018686218
404,532,25,Having a family doesn't mean that you stop being an individual.,1633018686219
405,89,832,"Great, now I have to take over an entire planet because of your stupid boobs.",1633018686219
406,848,831,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1633018686220
407,883,26,"Little tip, Morty. Never clean DNA vials with your spit.",1633018686220
408,134,74,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1633018686221
409,335,658,Having a family doesn't mean that you stop being an individual.,1633018686221
410,701,695,"Go home and drink, grandpa.",1633018686222
411,599,878,"You're like Hitler, except...Hitler cared about Germany, or something.",1633018686222
412,950,191,This sounds like something The One True Morty might say.,1633018686223
413,603,552,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1633018686223
414,882,993,Yo! What up my glip glops!,1633018686224
415,932,180,WUBBA LUBBA DUB DUBS!!!,1633018686224
416,920,895,"Go home and drink, grandpa.",1633018686225
417,495,42,HI! I'M MR MEESEEKS! LOOK AT ME!,1633018686225
418,676,970,I'm the devil. What should I do when I fail? Give myself an ice cream?,1633018686226
419,263,95,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1633018686226
420,357,475,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1633018686227
421,436,324,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686227
422,949,37,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1633018686228
423,210,157,"Great, now I have to take over an entire planet because of your stupid boobs.",1633018686228
424,796,615,"Aww, gee, you got me there Rick.",1633018686229
425,359,35,"Hello Jerry, come to rub my face in urine again?",1633018686229
426,5,252,"I want that Mulan McNugget sauce, Morty!",1633018686229
427,540,936,I don't get it and I don't need to.,1633018686230
428,569,962,That just sounds like slavery with extra steps.,1633018686231
429,623,654,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1633018686231
430,325,700,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1633018686232
431,88,805,That just sounds like slavery with extra steps.,1633018686232
432,53,388,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1633018686233
433,162,785,"Aw, c'mon Rick. That doesn't seem so bad.",1633018686233
434,896,86,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1633018686234
435,751,33,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1633018686234
436,694,462,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1633018686235
437,850,803,"Ohh yea, you gotta get schwifty.",1633018686235
438,11,73,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1633018686236
439,568,656,Can somebody just let me out of here? If I die in a cage I lose a bet.,1633018686236
440,982,330,Keep Summer safe.,1633018686237
441,705,512,"You're like Hitler, except...Hitler cared about Germany, or something.",1633018686237
442,915,212,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686238
443,445,19,This sounds like something The One True Morty might say.,1633018686238
444,991,194,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1633018686238
445,154,957,"Aww, gee, you got me there Rick.",1633018686239
446,411,308,Can somebody just let me out of here? If I die in a cage I lose a bet.,1633018686240
447,789,457,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1633018686240
448,403,58,"You're our boy dog, don't even trip.",1633018686240
449,709,834,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1633018686241
450,106,68,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1633018686241
451,873,419,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1633018686242
452,375,500,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1633018686242
453,301,737,"This isn't Game of Thrones, Morty.",1633018686243
454,555,844,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1633018686243
455,633,257,Having a family doesn't mean that you stop being an individual.,1633018686244
456,31,450,"Go home and drink, grandpa.",1633018686244
457,797,549,"Little tip, Morty. Never clean DNA vials with your spit.",1633018686245
458,703,820,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1633018686245
459,367,472,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1633018686246
460,277,679,"Hello Jerry, come to rub my face in urine again?",1633018686246
461,761,894,"Hello Jerry, come to rub my face in urine again?",1633018686247
462,583,384,Pluto's a planet.,1633018686247
463,188,712,"Aw, c'mon Rick. That doesn't seem so bad.",1633018686248
464,892,246,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1633018686248
465,525,177,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1633018686249
466,35,684,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1633018686249
467,786,413,WUBBA LUBBA DUB DUBS!!!,1633018686250
468,934,214,"That's the difference between you and me, Morty. I never go back to the carpet store.",1633018686250
469,397,946,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686251
470,239,311,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1633018686252
471,540,152,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1633018686252
472,810,627,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1633018686252
473,505,424,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686253
474,216,370,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1633018686253
475,476,980,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686254
476,3,335,"You're our boy dog, don't even trip.",1633018686254
477,883,798,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1633018686255
478,383,934,WUBBA LUBBA DUB DUBS!!!,1633018686255
479,591,315,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1633018686256
480,206,284,Pluto's a planet.,1633018686256
481,144,80,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686257
482,370,661,"Little tip, Morty. Never clean DNA vials with your spit.",1633018686257
483,751,272,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1633018686258
484,44,17,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686258
485,139,788,"You're like Hitler, except...Hitler cared about Germany, or something.",1633018686259
486,561,322,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686259
487,202,97,I don't get it and I don't need to.,1633018686260
488,946,921,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686260
489,188,700,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1633018686261
490,15,576,Can somebody just let me out of here? If I die in a cage I lose a bet.,1633018686261
491,342,926,"Ohh yea, you gotta get schwifty.",1633018686262
492,508,421,"Aw, c'mon Rick. That doesn't seem so bad.",1633018686262
493,324,16,"Little tip, Morty. Never clean DNA vials with your spit.",1633018686262
494,827,128,That just sounds like slavery with extra steps.,1633018686263
495,938,936,"You're like Hitler, except...Hitler cared about Germany, or something.",1633018686263
496,649,503,"Go home and drink, grandpa.",1633018686264
497,368,134,I'm the devil. What should I do when I fail? Give myself an ice cream?,1633018686264
498,580,234,Weddings are basically funerals with cake.,1633018686265
499,166,891,This sounds like something The One True Morty might say.,1633018686265
500,163,840,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1633018686266
501,514,786,"Where are my testicles, Summer?",1633018686266
502,165,93,"Ohh yea, you gotta get schwifty.",1633018686267
503,718,627,I'm more than just a hammer.,1633018686267
504,77,772,I don't get it and I don't need to.,1633018686268
505,704,462,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1633018686268
506,774,111,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1633018686269
507,879,45,Pluto's a planet.,1633018686269
508,864,112,"You're like Hitler, except...Hitler cared about Germany, or something.",1633018686269
509,265,655,"You're like Hitler, except...Hitler cared about Germany, or something.",1633018686270
510,298,267,This sounds like something The One True Morty might say.,1633018686270
511,184,208,"Ohh yea, you gotta get schwifty.",1633018686271
512,62,808,I don't get it and I don't need to.,1633018686271
513,401,859,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1633018686271
514,351,248,"Go home and drink, grandpa.",1633018686272
515,167,146,"Little tip, Morty. Never clean DNA vials with your spit.",1633018686272
516,827,938,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1633018686273
517,60,894,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1633018686273
518,561,404,HI! I'M MR MEESEEKS! LOOK AT ME!,1633018686274
519,268,179,"Little tip, Morty. Never clean DNA vials with your spit.",1633018686274
520,405,116,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1633018686274
521,185,588,"Aw, c'mon Rick. That doesn't seem so bad.",1633018686275
522,315,500,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1633018686275
523,770,519,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1633018686276
524,764,925,"You're our boy dog, don't even trip.",1633018686276
525,259,929,I'm more than just a hammer.,1633018686277
526,165,487,"Oh Summer, haha first race war, huh?",1633018686277
527,537,722,"Where are my testicles, Summer?",1633018686278
528,488,462,"You're our boy dog, don't even trip.",1633018686278
529,61,919,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1633018686278
530,667,36,WUBBA LUBBA DUB DUBS!!!,1633018686279
531,478,802,"Great, now I have to take over an entire planet because of your stupid boobs.",1633018686279
532,460,308,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1633018686280
533,305,896,"I want that Mulan McNugget sauce, Morty!",1633018686280
534,445,980,"Great, now I have to take over an entire planet because of your stupid boobs.",1633018686281
535,647,584,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1633018686281
536,667,800,"Aw, c'mon Rick. That doesn't seem so bad.",1633018686281
537,207,234,"I want that Mulan McNugget sauce, Morty!",1633018686282
538,85,753,"This isn't Game of Thrones, Morty.",1633018686282
539,891,836,"Aw, c'mon Rick. That doesn't seem so bad.",1633018686283
540,576,502,Yo! What up my glip glops!,1633018686283
541,566,65,Yo! What up my glip glops!,1633018686283
542,358,888,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1633018686284
543,492,998,"Where are my testicles, Summer?",1633018686284
544,335,618,I'm more than just a hammer.,1633018686285
545,156,639,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686285
546,95,685,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1633018686286
547,855,546,"Aw, c'mon Rick. That doesn't seem so bad.",1633018686286
548,951,460,I like what you got.,1633018686286
549,148,570,Having a family doesn't mean that you stop being an individual.,1633018686287
550,300,492,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1633018686287
551,9,51,"You're our boy dog, don't even trip.",1633018686288
552,475,446,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686288
553,422,39,"Where are my testicles, Summer?",1633018686288
554,87,261,"You're our boy dog, don't even trip.",1633018686289
555,625,778,"Hello Jerry, come to rub my face in urine again?",1633018686289
556,854,48,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686290
557,884,766,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1633018686290
558,892,340,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1633018686291
559,286,259,This sounds like something The One True Morty might say.,1633018686291
560,297,639,"You're our boy dog, don't even trip.",1633018686291
561,596,485,"Great, now I have to take over an entire planet because of your stupid boobs.",1633018686292
562,707,219,Get off the high road Summer. We all got pink eye because you wouldn't stop texting on the toilet.,1633018686292
563,428,180,I'm more than just a hammer.,1633018686293
564,172,665,Having a family doesn't mean that you stop being an individual.,1633018686293
565,988,601,"Go home and drink, grandpa.",1633018686293
566,576,982,Keep Summer safe.,1633018686294
567,687,388,I'm the devil. What should I do when I fail? Give myself an ice cream?,1633018686294
568,18,300,Can somebody just let me out of here? If I die in a cage I lose a bet.,1633018686295
569,894,734,I like what you got.,1633018686295
570,531,330,WUBBA LUBBA DUB DUBS!!!,1633018686296
571,21,602,Don’t even trip dawg.,1633018686296
572,634,761,I'm more than just a hammer.,1633018686296
573,892,826,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1633018686297
574,718,366,"Existence is pain to a meeseeks Jerry, and we will do anything to alleviate that pain.",1633018686297
575,96,633,"I hate to break it to you, but what people call 'love' is just a chemical reaction that compels animals to breed. It hits hard Morty then it slowly fades leaving you stranded in a failing marriage. I did it. Your parents are going to do it. Break the cycle Morty, rise above, focus on science.",1633018686298
576,608,247,"Little tip, Morty. Never clean DNA vials with your spit.",1633018686298
577,461,632,WUBBA LUBBA DUB DUBS!!!,1633018686298
578,63,498,I'm more than just a hammer.,1633018686299
579,517,308,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1633018686299
580,111,754,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1633018686300
581,670,366,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1633018686300
582,52,525,"Hello Jerry, come to rub my face in urine again?",1633018686301
583,637,707,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1633018686301
584,585,545,I like what you got.,1633018686301
585,305,850,"Great, now I have to take over an entire planet because of your stupid boobs.",1633018686302
586,730,517,"That's the difference between you and me, Morty. I never go back to the carpet store.",1633018686302
587,556,648,Nobody exists on purpose. Nobody belongs anywhere. Everybody is going to die.,1633018686303
588,999,328,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1633018686303
589,24,159,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1633018686304
590,464,642,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1633018686304
591,739,436,"That's the difference between you and me, Morty. I never go back to the carpet store.",1633018686304
592,249,85,Yo! What up my glip glops!,1633018686305
593,313,607,WUBBA LUBBA DUB DUBS!!!,1633018686305
594,105,415,"You're our boy dog, don't even trip.",1633018686306
595,980,783,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1633018686306
596,997,863,Having a family doesn't mean that you stop being an individual.,1633018686306
597,865,459,Pluto's a planet.,1633018686307
598,306,296,"This isn't Game of Thrones, Morty.",1633018686307
599,386,506,"Great, now I have to take over an entire planet because of your stupid boobs.",1633018686308
600,462,576,Don’t even trip dawg.,1633018686308
601,299,283,I don't get it and I don't need to.,1633018686309
602,483,821,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1633018686309
603,467,406,Pluto's a planet.,1633018686309
604,868,954,Don’t even trip dawg.,1633018686310
605,350,655,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1633018686310
606,214,146,HI! I'M MR MEESEEKS! LOOK AT ME!,1633018686311
607,652,295,Yo! What up my glip glops!,1633018686311
608,7,116,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1633018686312
609,480,586,"What is my purpose. You pass butter. Oh My God. Yeah, Welcome to the club pal.",1633018686312
610,703,537,"Aw, c'mon Rick. That doesn't seem so bad.",1633018686313
611,682,677,Weddings are basically funerals with cake.,1633018686313
612,140,89,"I want that Mulan McNugget sauce, Morty!",1633018686313
613,390,840,"Little tip, Morty. Never clean DNA vials with your spit.",1633018686314
614,939,842,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1633018686314
615,196,937,Keep Summer safe.,1633018686315
616,317,626,Can somebody just let me out of here? If I die in a cage I lose a bet.,1633018686315
617,260,937,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1633018686316
618,737,106,"Go home and drink, grandpa.",1633018686316
619,277,892,I don't get it and I don't need to.,1633018686316
620,239,634,"Ohh yea, you gotta get schwifty.",1633018686317
621,677,387,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1633018686317
622,661,248,Yo! What up my glip glops!,1633018686318
623,476,642,"Little tip, Morty. Never clean DNA vials with your spit.",1633018686318
624,343,677,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1633018686319
625,339,497,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1633018686319
626,684,60,"You're our boy dog, don't even trip.",1633018686320
627,773,538,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1633018686320
628,168,793,"Well then get your shit together. Get it all together and put it in a backpack, all your shit, so it's together. ...and if you gotta take it somewhere, take it somewhere ya know? Take it to the shit store and sell it, or put it in a shit museum. I don't care what you do, you just gotta get it together... Get your shit together.",1633018686320
629,35,852,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1633018686321
630,803,249,Weddings are basically funerals with cake.,1633018686321
631,150,622,"It's a figure of speech, Morty! They're bureaucrats! I don't respect them. Just keep shooting, Morty! You have no idea what prison is like here!",1633018686322
632,301,61,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1633018686322
633,979,424,"Snuffles was my slave name, you can call me snowball because my fur is pretty and white.",1633018686323
634,626,139,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686323
635,701,47,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1633018686323
636,875,515,I like what you got.,1633018686324
637,603,558,"Aww, gee, you got me there Rick.",1633018686324
638,376,712,"Go home and drink, grandpa.",1633018686325
639,839,528,He's not a hot girl. He can't just bail on his life and set up shop in someone else's.,1633018686325
640,297,688,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1633018686326
641,804,914,"That's the difference between you and me, Morty. I never go back to the carpet store.",1633018686326
642,344,57,So what if the most meaningful day in your life was a simulation operating at minimum complexity.,1633018686327
